profile_id,sample,minute,load_kW,available_flex_kW
39,in_sample,54,248.07870872821837,28.078708728218373
39,in_sample,55,247.02245492834462,27.022454928344615
39,in_sample,56,262.78072315641504,42.780723156415036
39,in_sample,57,288.557273976218,68.55727397621803
39,in_sample,58,279.42728642119107,59.42728642119107
39,in_sample,59,284.16947835775375,64.16947835775375
39,in_sample,60,254.00927450826205,34.00927450826205
40,in_sample,1,284.721253482495,64.721253482495
40,in_sample,2,254.560924855123,34.560924855123005
40,in_sample,3,270.6320680317891,50.63206803178912
40,in_sample,4,255.79626584233895,35.796265842338954
40,in_sample,5,271.4584361557676,51.45843615576757
40,in_sample,6,241.1063156887968,21.106315688796798
40,in_sample,7,268.3943791863868,48.3943791863868
40,in_sample,8,291.88149305416323,71.88149305416323
40,in_sample,9,263.10650506768303,43.10650506768303
40,in_sample,10,229.76946051968608,9.769460519686078
40,in_sample,11,222.52001979049726,2.5200197904972583
40,in_sample,12,252.02822099023106,32.02822099023106
40,in_sample,13,235.73175733134875,15.731757331348746
40,in_sample,14,247.81486891283504,27.81486891283504
40,in_sample,15,246.7744737476111,26.774473747611097
40,in_sample,16,269.1431707355633,49.143170735563274
40,in_sample,17,268.3660518385102,48.3660518385102
40,in_sample,18,268.4123106847991,48.41231068479908
40,in_sample,19,302.64874644979227,82.64874644979227
40,in_sample,20,278.1578154222403,58.157815422240276
40,in_sample,21,301.3070911344555,81.3070911344555
40,in_sample,22,269.92957332672745,49.92957332672745
40,in_sample,23,268.3649871968354,48.364987196835386
40,in_sample,24,295.40842487214707,75.40842487214707
40,in_sample,25,306.97340246443554,86.97340246443554
40,in_sample,26,319.9384258200648,99.93842582006482
40,in_sample,27,303.37063557801883,83.37063557801883
40,in_sample,28,297.67087097332063,77.67087097332063
40,in_sample,29,288.33154541825417,68.33154541825417
40,in_sample,30,289.83257012931375,69.83257012931375
40,in_sample,31,287.1885252393705,67.1885252393705
40,in_sample,32,275.07140987075974,55.07140987075974
40,in_sample,33,261.45505273674166,41.45505273674166
40,in_sample,34,244.0147551526002,24.014755152600202
40,in_sample,35,241.5431738940348,21.543173894034794
40,in_sample,36,228.47816706075417,8.478167060754174
40,in_sample,37,257.9174965369138,37.9174965369138
40,in_sample,38,265.0658539652537,45.06585396525372
40,in_sample,39,239.4309037568236,19.430903756823596
40,in_sample,40,257.7673906411038,37.767390641103816
40,in_sample,41,282.1040434009619,62.10404340096193
40,in_sample,42,263.73154044462007,43.731540444620066
40,in_sample,43,239.27358204822855,19.273582048228548
40,in_sample,44,220.46768941207938,0.4676894120793804
40,in_sample,45,221.67586034317733,1.6758603431773338
40,in_sample,46,247.9562239967782,27.956223996778192
40,in_sample,47,282.1495238465747,62.14952384657471
40,in_sample,48,250.29114641991407,30.29114641991407
40,in_sample,49,268.84241052177083,48.84241052177083
40,in_sample,50,238.87276213063802,18.872762130638023
40,in_sample,51,251.89983082577797,31.89983082577797
40,in_sample,52,270.5813084860014,50.581308486001376
40,in_sample,53,260.725616294743,40.72561629474302
40,in_sample,54,226.49104677248948,6.491046772489483
40,in_sample,55,244.69502924752376,24.695029247523763
40,in_sample,56,279.1723770682697,59.172377068269725
40,in_sample,57,262.2055966669644,42.205596666964425
40,in_sample,58,240.46998607006952,20.469986070069524
40,in_sample,59,226.8741675447584,6.874167544758393
40,in_sample,60,243.25086685786363,23.250866857863628
41,in_sample,1,446.6491377569039,226.64913775690388
41,in_sample,2,467.10809635883203,247.10809635883203
41,in_sample,3,484.8232255122677,264.8232255122677
41,in_sample,4,512.3011301479238,292.3011301479238
41,in_sample,5,533.7052190318849,313.7052190318849
41,in_sample,6,516.013914847446,296.013914847446
41,in_sample,7,519.9253331887493,299.9253331887493
41,in_sample,8,505.7441703252999,285.7441703252999
41,in_sample,9,493.82914689390503,273.82914689390503
41,in_sample,10,524.0652527400048,304.0652527400048
41,in_sample,11,536.7979660947,316.7979660947
41,in_sample,12,570.0192950222773,350.01929502227733
41,in_sample,13,562.110565572312,342.110565572312
41,in_sample,14,564.7311957070904,344.73119570709036
41,in_sample,15,563.8292751012399,343.8292751012399
41,in_sample,16,536.3393691279008,316.3393691279008
41,in_sample,17,517.908508744763,297.908508744763
41,in_sample,18,519.8430539870768,299.8430539870768
41,in_sample,19,489.55925534638726,269.55925534638726
41,in_sample,20,519.7615903980095,299.7615903980095
41,in_sample,21,493.43064813404544,273.43064813404544
41,in_sample,22,472.2893003832289,252.28930038322892
41,in_sample,23,490.8617860589335,270.8617860589335
41,in_sample,24,462.64720398418547,242.64720398418547
41,in_sample,25,490.6666709572641,270.6666709572641
41,in_sample,26,506.4657389078416,286.4657389078416
41,in_sample,27,476.26919890546174,256.26919890546174
41,in_sample,28,489.69849319545744,269.69849319545744
41,in_sample,29,498.9124911474497,278.9124911474497
41,in_sample,30,516.926951439244,296.926951439244
41,in_sample,31,539.9008011134976,319.90080111349755
41,in_sample,32,555.1853405356184,335.18534053561837
41,in_sample,33,561.2176812045864,341.21768120458637
41,in_sample,34,548.7901135053108,328.79011350531084
41,in_sample,35,562.5992698334059,342.59926983340586
41,in_sample,36,594.5872807575604,374.5872807575604
41,in_sample,37,583.330633522892,363.33063352289196
41,in_sample,38,582.6569119972075,362.65691199720754
41,in_sample,39,570.5375435785601,350.5375435785601
41,in_sample,40,584.2789483259669,364.2789483259669
41,in_sample,41,599.8816876862727,379.8816876862727
41,in_sample,42,570.5142900606711,350.5142900606711
41,in_sample,43,548.5665382049395,328.56653820493955
41,in_sample,44,551.3271813114468,331.3271813114468
41,in_sample,45,550.0234591197628,330.02345911976283
41,in_sample,46,555.0333440352332,335.0333440352332
41,in_sample,47,523.4685273759324,303.46852737593235
41,in_sample,48,516.7678793190638,296.7678793190638
41,in_sample,49,522.5763576636531,302.5763576636531
41,in_sample,50,528.5397522550005,308.5397522550005
41,in_sample,51,539.5531295787866,319.55312957878664
41,in_sample,52,554.9682516089731,334.9682516089731
41,in_sample,53,564.8765558428331,344.8765558428331
41,in_sample,54,585.1935767200936,365.1935767200936
41,in_sample,55,581.3106693398173,361.3106693398173
41,in_sample,56,575.1690959661591,355.16909596615915
41,in_sample,57,576.4383763286028,356.43837632860277
41,in_sample,58,547.3644241904531,327.36442419045306
41,in_sample,59,531.4853820412395,311.4853820412395
41,in_sample,60,533.4033666873087,313.4033666873087
42,in_sample,1,551.7351418526487,331.73514185264867
42,in_sample,2,564.2687507928082,344.2687507928082
42,in_sample,3,535.597316285841,315.597316285841
42,in_sample,4,542.0565628169493,322.0565628169493
42,in_sample,5,522.5782219515462,302.5782219515462
42,in_sample,6,538.9593811367567,318.95938113675675
42,in_sample,7,561.880240812369,341.88024081236904
42,in_sample,8,568.4221798936671,348.42217989366713
42,in_sample,9,572.793813343328,352.793813343328
42,in_sample,10,558.8562958600519,338.8562958600519
42,in_sample,11,555.0937973413436,335.0937973413436
42,in_sample,12,580.5813821084178,360.58138210841776
42,in_sample,13,584.9434748125323,364.94347481253226
42,in_sample,14,575.9605369703758,355.96053697037576
42,in_sample,15,562.7007793245967,342.70077932459674
42,in_sample,16,531.2273610047955,311.2273610047955
42,in_sample,17,506.23787909764246,286.23787909764246
42,in_sample,18,484.7496423653984,264.7496423653984
42,in_sample,19,475.8864903935056,255.8864903935056
42,in_sample,20,506.9765456888448,286.9765456888448
42,in_sample,21,507.3372833289572,287.3372833289572
42,in_sample,22,488.7760947571034,268.7760947571034
42,in_sample,23,461.1786043794094,241.17860437940942
42,in_sample,24,449.8599911016169,229.8599911016169
42,in_sample,25,471.9611355901909,251.9611355901909
42,in_sample,26,463.79513112892647,243.79513112892647
42,in_sample,27,482.87053755049544,262.87053755049544
42,in_sample,28,504.05988587937696,284.05988587937696
42,in_sample,29,476.81733975828627,256.81733975828627
42,in_sample,30,484.42352244216113,264.42352244216113
42,in_sample,31,516.5602468781389,296.56024687813886
42,in_sample,32,509.7099121213876,289.7099121213876
42,in_sample,33,478.2759983515992,258.2759983515992
42,in_sample,34,507.9071866696506,287.9071866696506
42,in_sample,35,534.7638263797244,314.7638263797244
42,in_sample,36,536.3137276843545,316.3137276843545
42,in_sample,37,539.9714461084352,319.9714461084352
42,in_sample,38,519.793323302764,299.79332330276395
42,in_sample,39,542.1548761908886,322.15487619088856
42,in_sample,40,542.0568788783374,322.05687887833744
42,in_sample,41,509.4283245383164,289.4283245383164
42,in_sample,42,522.2393714897463,302.2393714897463
42,in_sample,43,553.7741103759357,333.7741103759357
42,in_sample,44,576.8146447001383,356.8146447001383
42,in_sample,45,557.9435169767494,337.9435169767494
42,in_sample,46,526.6762729220832,306.6762729220832
42,in_sample,47,557.5008717997558,337.5008717997558
42,in_sample,48,588.0952625413349,368.09526254133493
42,in_sample,49,578.0680633314383,358.06806333143834
42,in_sample,50,579.6364375338367,359.63643753383667
42,in_sample,51,570.2476248918505,350.2476248918505
42,in_sample,52,562.4284293996394,342.4284293996394
42,in_sample,53,535.7898199146484,315.78981991464843
42,in_sample,54,507.56252279992515,287.56252279992515
42,in_sample,55,488.85377306725826,268.85377306725826
42,in_sample,56,512.4186253157164,292.41862531571644
42,in_sample,57,487.626886367214,267.626886367214
42,in_sample,58,468.49579200124373,248.49579200124373
42,in_sample,59,471.8987761537983,251.89877615379828
42,in_sample,60,451.95796141927747,231.95796141927747
43,in_sample,1,282.0185401927591,62.018540192759076
43,in_sample,2,286.4506771116164,66.45067711161641
43,in_sample,3,277.2172060813795,57.217206081379516
43,in_sample,4,286.04835609021234,66.04835609021234
43,in_sample,5,314.90272991881966,94.90272991881966
43,in_sample,6,290.4722491192744,70.47224911927441
43,in_sample,7,319.4126053061889,99.41260530618888
43,in_sample,8,347.58690302579316,127.58690302579316
43,in_sample,9,370.62303385930636,150.62303385930636
43,in_sample,10,379.8130480707323,159.8130480707323
43,in_sample,11,388.2233140933206,168.2233140933206
43,in_sample,12,397.9682002888757,177.96820028887572
43,in_sample,13,411.30288887412263,191.30288887412263
43,in_sample,14,377.4566429158536,157.4566429158536
43,in_sample,15,409.5231234570991,189.52312345709908
43,in_sample,16,415.51538675968965,195.51538675968965
43,in_sample,17,435.21799551785915,215.21799551785915
43,in_sample,18,426.62772425215456,206.62772425215456
43,in_sample,19,392.49552922626026,172.49552922626026
43,in_sample,20,393.17695541761134,173.17695541761134
43,in_sample,21,393.68026376972637,173.68026376972637
43,in_sample,22,389.269513951528,169.26951395152798
43,in_sample,23,378.04970774287335,158.04970774287335
43,in_sample,24,360.5375338895539,140.5375338895539
43,in_sample,25,362.4656751043567,142.4656751043567
43,in_sample,26,353.7351448829013,133.7351448829013
43,in_sample,27,386.6303766963879,166.63037669638788
43,in_sample,28,363.7352882400731,143.7352882400731
43,in_sample,29,351.1118779739692,131.11187797396917
43,in_sample,30,336.68911093868917,116.68911093868917
43,in_sample,31,339.72075327520616,119.72075327520616
43,in_sample,32,339.67037126339653,119.67037126339653
43,in_sample,33,349.73220384309565,129.73220384309565
43,in_sample,34,381.2323277832902,161.2323277832902
43,in_sample,35,366.19780376786093,146.19780376786093
43,in_sample,36,379.69181361571066,159.69181361571066
43,in_sample,37,346.4446278260735,126.44462782607349
43,in_sample,38,329.8118209174272,109.81182091742721
43,in_sample,39,327.2722018771887,107.2722018771887
43,in_sample,40,294.44183707086813,74.44183707086813
43,in_sample,41,302.67869930962286,82.67869930962286
43,in_sample,42,315.16044189774243,95.16044189774243
43,in_sample,43,332.4316619364057,112.4316619364057
43,in_sample,44,333.59187727541655,113.59187727541655
43,in_sample,45,340.8680038239204,120.86800382392039
43,in_sample,46,333.5925714134145,113.59257141341448
43,in_sample,47,301.48028368887384,81.48028368887384
43,in_sample,48,273.47691359308976,53.47691359308976
43,in_sample,49,284.32662828719225,64.32662828719225
43,in_sample,50,319.0154992581966,99.0154992581966
43,in_sample,51,285.12172599962736,65.12172599962736
43,in_sample,52,289.1525707774741,69.15257077747412
43,in_sample,53,306.7231834792532,86.72318347925318
43,in_sample,54,329.5974214402247,109.59742144022471
43,in_sample,55,332.7617645258095,112.7617645258095
43,in_sample,56,341.1558831386968,121.15588313869682
43,in_sample,57,354.92662930791556,134.92662930791556
43,in_sample,58,380.0542667864557,160.05426678645568
43,in_sample,59,353.614534390653,133.61453439065298
43,in_sample,60,383.4472881298934,163.44728812989342
44,in_sample,1,229.88661334959662,9.886613349596615
44,in_sample,2,257.5341749042706,37.53417490427063
44,in_sample,3,227.90600476344943,7.906004763449431
44,in_sample,4,228.35071897422245,8.350718974222445
44,in_sample,5,220.16881404541297,0.1688140454129723
44,in_sample,6,235.65915027947023,15.659150279470225
44,in_sample,7,236.93835431360384,16.93835431360384
44,in_sample,8,228.6213986503599,8.621398650359907
44,in_sample,9,239.67718373168213,19.677183731682135
44,in_sample,10,242.0005067074847,22.000506707484703
44,in_sample,11,263.75706784341924,43.757067843419236
44,in_sample,12,291.2761892683215,71.2761892683215
44,in_sample,13,301.9558968920172,81.95589689201722
44,in_sample,14,275.6646241028739,55.664624102873915
44,in_sample,15,261.34197973256346,41.34197973256346
44,in_sample,16,290.27426051082307,70.27426051082307
44,in_sample,17,261.4856750213753,41.4856750213753
44,in_sample,18,254.96558377873316,34.96558377873316
44,in_sample,19,285.94288589882314,65.94288589882314
44,in_sample,20,317.48942480168716,97.48942480168716
44,in_sample,21,311.2736471951096,91.27364719510962
44,in_sample,22,322.9914293620254,102.99142936202543
44,in_sample,23,319.96362124680536,99.96362124680536
44,in_sample,24,337.70585900734926,117.70585900734926
44,in_sample,25,304.91655215585916,84.91655215585916
44,in_sample,26,280.00755258035423,60.00755258035423
44,in_sample,27,288.0014688284062,68.00146882840619
44,in_sample,28,269.28012719942063,49.28012719942063
44,in_sample,29,280.903788148261,60.903788148261015
44,in_sample,30,270.4893930705519,50.4893930705519
44,in_sample,31,297.5545821394994,77.55458213949942
44,in_sample,32,319.9027391286985,99.9027391286985
44,in_sample,33,319.40138513351326,99.40138513351326
44,in_sample,34,338.5040412301533,118.50404123015329
44,in_sample,35,322.48369326660963,102.48369326660963
44,in_sample,36,322.08187764344,102.08187764344001
44,in_sample,37,300.9056212738695,80.90562127386949
44,in_sample,38,326.16765307033904,106.16765307033904
44,in_sample,39,348.78238623012805,128.78238623012805
44,in_sample,40,376.93286301875816,156.93286301875816
44,in_sample,41,403.3562517044563,183.35625170445633
44,in_sample,42,435.52799004862095,215.52799004862095
44,in_sample,43,416.5115262628558,196.5115262628558
44,in_sample,44,446.7392266185279,226.73922661852788
44,in_sample,45,451.72415001316773,231.72415001316773
44,in_sample,46,446.2988058874384,226.2988058874384
44,in_sample,47,450.5249786051895,230.52497860518952
44,in_sample,48,439.507143570709,219.507143570709
44,in_sample,49,424.7058540579756,204.7058540579756
44,in_sample,50,406.59785771640264,186.59785771640264
44,in_sample,51,377.3678169784015,157.3678169784015
44,in_sample,52,377.1273597787046,157.1273597787046
44,in_sample,53,404.2706770786767,184.27067707867673
44,in_sample,54,413.38131492788364,193.38131492788364
44,in_sample,55,414.8496092207878,194.84960922078778
44,in_sample,56,409.85111349835194,189.85111349835194
44,in_sample,57,407.3592273405554,187.35922734055538
44,in_sample,58,387.00864167059194,167.00864167059194
44,in_sample,59,409.61415307410874,189.61415307410874
44,in_sample,60,388.5009605038157,168.5009605038157
45,in_sample,1,492.31664755637894,272.31664755637894
45,in_sample,2,510.5155983611096,290.5155983611096
45,in_sample,3,515.756431303051,295.75643130305104
45,in_sample,4,541.1612775498891,321.16127754988906
45,in_sample,5,526.5348022214346,306.5348022214346
45,in_sample,6,553.248007708435,333.248007708435
45,in_sample,7,569.3067398803863,349.3067398803863
45,in_sample,8,586.7792200860363,366.7792200860363
45,in_sample,9,583.8257719944388,363.8257719944388
45,in_sample,10,592.136722516798,372.13672251679805
45,in_sample,11,599.7041946377163,379.70419463771634
45,in_sample,12,579.5341809714795,359.5341809714795
45,in_sample,13,589.678680988589,369.678680988589
45,in_sample,14,588.4240177991455,368.42401779914553
45,in_sample,15,574.5168905766465,354.51689057664646
45,in_sample,16,595.5816483573361,375.5816483573361
45,in_sample,17,576.1292683462133,356.1292683462133
45,in_sample,18,574.4186605626743,354.4186605626743
45,in_sample,19,545.8367904523341,325.83679045233407
45,in_sample,20,526.6410540369727,306.6410540369727
45,in_sample,21,550.489785974336,330.489785974336
45,in_sample,22,543.2484765723552,323.24847657235523
45,in_sample,23,535.8343628314233,315.8343628314233
45,in_sample,24,518.0530341047667,298.05303410476665
45,in_sample,25,517.4657575055885,297.4657575055885
45,in_sample,26,538.872944800132,318.872944800132
45,in_sample,27,566.5344330442938,346.5344330442938
45,in_sample,28,536.3348573859762,316.3348573859762
45,in_sample,29,541.5723085727843,321.5723085727843
45,in_sample,30,539.2814443252478,319.2814443252478
45,in_sample,31,547.2811738582583,327.2811738582583
45,in_sample,32,543.5904719418371,323.5904719418371
45,in_sample,33,536.4956094015762,316.4956094015762
45,in_sample,34,534.5272592716404,314.52725927164045
45,in_sample,35,540.2671982845894,320.2671982845894
45,in_sample,36,540.3360230568138,320.3360230568138
45,in_sample,37,538.386134628259,318.386134628259
45,in_sample,38,560.6346063253246,340.6346063253246
45,in_sample,39,577.8299657119746,357.82996571197464
45,in_sample,40,562.3465859295079,342.3465859295079
45,in_sample,41,583.3869841555803,363.3869841555803
45,in_sample,42,592.446469660509,372.446469660509
45,in_sample,43,563.9781048787751,343.97810487877507
45,in_sample,44,569.7658771999281,349.7658771999281
45,in_sample,45,553.3779548267125,333.37795482671254
45,in_sample,46,570.1200173615831,350.1200173615831
45,in_sample,47,550.6124053846831,330.61240538468314
45,in_sample,48,562.6106520767954,342.6106520767954
45,in_sample,49,545.4693780008298,325.4693780008298
45,in_sample,50,546.2494414409258,326.2494414409258
45,in_sample,51,577.6546941950593,357.6546941950593
45,in_sample,52,564.5208915935727,344.52089159357274
45,in_sample,53,590.8225856109973,370.8225856109973
45,in_sample,54,599.4232453538225,379.4232453538225
45,in_sample,55,595.5475993537639,375.54759935376387
45,in_sample,56,567.0914124120097,347.09141241200973
45,in_sample,57,587.7532444055295,367.7532444055295
45,in_sample,58,554.2721990183558,334.27219901835576
45,in_sample,59,546.8033308773073,326.8033308773073
45,in_sample,60,572.7546670095578,352.7546670095578
46,in_sample,1,481.7258408487695,261.7258408487695
46,in_sample,2,484.01767076242095,264.01767076242095
46,in_sample,3,476.1681525182044,256.1681525182044
46,in_sample,4,498.02893877112444,278.02893877112444
46,in_sample,5,512.6980270474999,292.69802704749986
46,in_sample,6,510.48639942059697,290.48639942059697
46,in_sample,7,537.9603030252731,317.9603030252731
46,in_sample,8,519.0566642725773,299.05666427257734
46,in_sample,9,495.9840699136811,275.9840699136811
46,in_sample,10,505.9803334170318,285.9803334170318
46,in_sample,11,539.0199374061556,319.0199374061556
46,in_sample,12,521.3278975376295,301.3278975376295
46,in_sample,13,503.80482406299734,283.80482406299734
46,in_sample,14,478.5697434203506,258.5697434203506
46,in_sample,15,503.8091922895049,283.8091922895049
46,in_sample,16,484.65702011829825,264.65702011829825
46,in_sample,17,484.87951698904044,264.87951698904044
46,in_sample,18,519.2405904491948,299.24059044919477
46,in_sample,19,485.0904535137378,265.0904535137378
46,in_sample,20,489.0444798494934,269.0444798494934
46,in_sample,21,489.90471283883966,269.90471283883966
46,in_sample,22,511.4260291875505,291.4260291875505
46,in_sample,23,501.2957369562449,281.2957369562449
46,in_sample,24,495.0196320791778,275.0196320791778
46,in_sample,25,471.7752907210983,251.77529072109832
46,in_sample,26,488.6323569356034,268.6323569356034
46,in_sample,27,508.5619805787738,288.5619805787738
46,in_sample,28,483.1284130332919,263.1284130332919
46,in_sample,29,475.67040821247446,255.67040821247446
46,in_sample,30,503.1737578878623,283.1737578878623
46,in_sample,31,468.3632670451674,248.3632670451674
46,in_sample,32,454.2764019887517,234.27640198875167
46,in_sample,33,458.12936194243,238.12936194243002
46,in_sample,34,446.5159321186268,226.51593211862678
46,in_sample,35,430.5590953610636,210.5590953610636
46,in_sample,36,427.7617193042885,207.76171930428848
46,in_sample,37,405.46833687196704,185.46833687196704
46,in_sample,38,407.5421037391309,187.54210373913088
46,in_sample,39,422.0108182310567,202.0108182310567
46,in_sample,40,427.28146491505186,207.28146491505186
46,in_sample,41,398.799118075149,178.799118075149
46,in_sample,42,422.90772106673916,202.90772106673916
46,in_sample,43,400.15616969086335,180.15616969086335
46,in_sample,44,418.6930097336424,198.69300973364238
46,in_sample,45,408.9325674879519,188.93256748795193
46,in_sample,46,428.7258618518791,208.72586185187907
46,in_sample,47,408.1649650902533,188.1649650902533
46,in_sample,48,386.2313123489334,166.2313123489334
46,in_sample,49,386.02312158415714,166.02312158415714
46,in_sample,50,353.32864261304235,133.32864261304235
46,in_sample,51,334.0994563278057,114.09945632780568
46,in_sample,52,349.78031398071005,129.78031398071005
46,in_sample,53,373.3971574620898,153.3971574620898
46,in_sample,54,344.05213293773653,124.05213293773653
46,in_sample,55,370.79757259840386,150.79757259840386
46,in_sample,56,391.6237768821264,171.62377688212638
46,in_sample,57,417.50167758161393,197.50167758161393
46,in_sample,58,431.3916764021327,211.3916764021327
46,in_sample,59,443.58239111271024,223.58239111271024
46,in_sample,60,445.3389174468507,225.3389174468507
47,in_sample,1,468.0591453066997,248.0591453066997
47,in_sample,2,497.39682182636204,277.39682182636204
47,in_sample,3,469.43336192553164,249.43336192553164
47,in_sample,4,456.53687537475804,236.53687537475804
47,in_sample,5,426.6087235264691,206.60872352646908
47,in_sample,6,457.74508556255176,237.74508556255176
47,in_sample,7,453.9136681825089,233.9136681825089
47,in_sample,8,466.1877811298421,246.1877811298421
47,in_sample,9,490.0661856451446,270.0661856451446
47,in_sample,10,524.4362030104988,304.43620301049884
47,in_sample,11,500.76097505595743,280.76097505595743
47,in_sample,12,521.7268574562335,301.72685745623346
47,in_sample,13,548.846460325805,328.84646032580497
47,in_sample,14,517.2677367053662,297.26773670536625
47,in_sample,15,535.0540759183564,315.0540759183564
47,in_sample,16,524.8848484021149,304.8848484021149
47,in_sample,17,535.2866238050451,315.2866238050451
47,in_sample,18,536.2699975277657,316.26999752776567
47,in_sample,19,519.4519551738302,299.45195517383024
47,in_sample,20,493.91745051410925,273.91745051410925
47,in_sample,21,467.10375683035386,247.10375683035386
47,in_sample,22,439.3363568699483,219.3363568699483
47,in_sample,23,448.98165967936876,228.98165967936876
47,in_sample,24,438.58041927733643,218.58041927733643
47,in_sample,25,418.7447599517475,198.74475995174748
47,in_sample,26,432.1767164411607,212.1767164411607
47,in_sample,27,445.2561860448134,225.25618604481338
47,in_sample,28,447.99796650980323,227.99796650980323
47,in_sample,29,478.4450136904128,258.4450136904128
47,in_sample,30,470.42400989131227,250.42400989131227
47,in_sample,31,493.93441788016275,273.93441788016275
47,in_sample,32,464.1941764354165,244.19417643541652
47,in_sample,33,480.98235301811184,260.98235301811184
47,in_sample,34,515.1736719863469,295.1736719863469
47,in_sample,35,539.435547126494,319.43554712649404
47,in_sample,36,545.0120774781982,325.0120774781982
47,in_sample,37,553.8857019810995,333.8857019810995
47,in_sample,38,543.6159704416857,323.6159704416857
47,in_sample,39,556.179935719753,336.17993571975296
47,in_sample,40,575.1076125424458,355.10761254244585
47,in_sample,41,599.8938995047222,379.8938995047222
47,in_sample,42,582.182352159137,362.18235215913705
47,in_sample,43,550.4202887163718,330.42028871637183
47,in_sample,44,557.1303452675407,337.13034526754075
47,in_sample,45,530.4620357662925,310.4620357662925
47,in_sample,46,512.5955888152203,292.59558881522025
47,in_sample,47,500.61018260662183,280.61018260662183
47,in_sample,48,516.7822737270105,296.78227372701053
47,in_sample,49,494.64884239850556,274.64884239850556
47,in_sample,50,471.2515486774702,251.25154867747023
47,in_sample,51,439.39904565238817,219.39904565238817
47,in_sample,52,465.5258411971598,245.52584119715982
47,in_sample,53,479.07122090208406,259.07122090208406
47,in_sample,54,446.86747349531794,226.86747349531794
47,in_sample,55,413.84793488998594,193.84793488998594
47,in_sample,56,417.9551356432399,197.95513564323988
47,in_sample,57,402.7325437333097,182.73254373330968
47,in_sample,58,409.5033882635447,189.5033882635447
47,in_sample,59,404.9256805612123,184.9256805612123
47,in_sample,60,434.5575599229301,214.55755992293012
48,in_sample,1,329.3674256853198,109.3674256853198
48,in_sample,2,341.9076014760424,121.90760147604237
48,in_sample,3,310.6914032893443,90.6914032893443
48,in_sample,4,342.60164068256904,122.60164068256904
48,in_sample,5,376.2546634361537,156.2546634361537
48,in_sample,6,392.98988746730254,172.98988746730254
48,in_sample,7,390.5547604767527,170.55476047675268
48,in_sample,8,370.954301229661,150.95430122966098
48,in_sample,9,392.83044504701854,172.83044504701854
48,in_sample,10,409.3752318473101,189.3752318473101
48,in_sample,11,389.9120146165765,169.91201461657653
48,in_sample,12,386.49708520758514,166.49708520758514
48,in_sample,13,383.8930108547601,163.89301085476012
48,in_sample,14,406.74174935284975,186.74174935284975
48,in_sample,15,419.6108772562351,199.61087725623509
48,in_sample,16,429.632605304039,209.63260530403898
48,in_sample,17,440.1205248834685,220.12052488346848
48,in_sample,18,424.053430440242,204.05343044024198
48,in_sample,19,415.07321862830935,195.07321862830935
48,in_sample,20,383.26957860887876,163.26957860887876
48,in_sample,21,403.3554581157274,183.3554581157274
48,in_sample,22,398.66533317761434,178.66533317761434
48,in_sample,23,394.34201817374446,174.34201817374446
48,in_sample,24,376.51695671909835,156.51695671909835
48,in_sample,25,356.17686642125835,136.17686642125835
48,in_sample,26,362.3244014910904,142.32440149109038
48,in_sample,27,343.6031125553477,123.6031125553477
48,in_sample,28,313.0977321649302,93.09773216493022
48,in_sample,29,331.8232512835931,111.8232512835931
48,in_sample,30,323.1761116920387,103.17611169203872
48,in_sample,31,314.79260256499003,94.79260256499003
48,in_sample,32,309.98488227109544,89.98488227109544
48,in_sample,33,332.038019909662,112.03801990966201
48,in_sample,34,319.4966026254492,99.49660262544921
48,in_sample,35,337.55913741349775,117.55913741349775
48,in_sample,36,368.32727626806576,148.32727626806576
48,in_sample,37,379.5880499828017,159.5880499828017
48,in_sample,38,374.8057256651934,154.8057256651934
48,in_sample,39,392.1510062854599,172.1510062854599
48,in_sample,40,389.2038221680569,169.2038221680569
48,in_sample,41,383.21373114562675,163.21373114562675
48,in_sample,42,384.98355259571457,164.98355259571457
48,in_sample,43,372.22411603236515,152.22411603236515
48,in_sample,44,344.5216311719652,124.52163117196523
48,in_sample,45,338.56127155879676,118.56127155879676
48,in_sample,46,312.2312532378479,92.23125323784791
48,in_sample,47,305.9621563867292,85.96215638672919
48,in_sample,48,309.9475168716707,89.9475168716707
48,in_sample,49,340.097299556066,120.09729955606599
48,in_sample,50,307.6328627292372,87.63286272923722
48,in_sample,51,316.13495118437334,96.13495118437334
48,in_sample,52,313.17641424987875,93.17641424987875
48,in_sample,53,279.5946932241685,59.59469322416851
48,in_sample,54,262.06306553987895,42.06306553987895
48,in_sample,55,235.35703320471507,15.357033204715066
48,in_sample,56,230.9171099951862,10.917109995186195
48,in_sample,57,232.60747207040004,12.607472070400036
48,in_sample,58,239.1051801533825,19.10518015338249
48,in_sample,59,248.62377169295263,28.62377169295263
48,in_sample,60,220.0629871475498,0.06298714754979073
49,in_sample,1,281.5103570389215,61.510357038921484
49,in_sample,2,253.06000403153755,33.060004031537545
49,in_sample,3,257.4107737698513,37.41077376985129
49,in_sample,4,245.44601469794017,25.44601469794017
49,in_sample,5,253.1484576126717,33.148457612671706
49,in_sample,6,235.1169159057539,15.116915905753899
49,in_sample,7,221.21430050125824,1.2143005012582364
49,in_sample,8,254.09094384453897,34.09094384453897
49,in_sample,9,227.48311031897632,7.4831103189763155
49,in_sample,10,225.38935418458482,5.389354184584818
49,in_sample,11,225.91893168054497,5.918931680544972
49,in_sample,12,260.1527870450034,40.15278704500338
49,in_sample,13,268.3890038569031,48.389003856903116
49,in_sample,14,276.1093004761727,56.10930047617268
